"g.ML0.05" "g.ML0.01" "g.ML0.005" "g.ML0.001" "g.tau0.05" "g.tau0.01" "g.tau0.005" "g.tau0.001" "g.new0.05" "g.new0.01" "g.new0.005" "g.new0.001" "c.ML0.05" "c.ML0.01" "c.ML0.005" "c.ML0.001" "c.tau0.05" "c.tau0.01" "c.tau0.005" "c.tau0.001" "c.new0.05" "c.new0.01" "c.new0.005" "c.new0.001" "f.ML0.05" "f.ML0.01" "f.ML0.005" "f.ML0.001" "f.tau0.05" "f.tau0.01" "f.tau0.005" "f.tau0.001" "f.new0.05" "f.new0.01" "f.new0.005" "f.new0.001" "theta.F.ML" "theta.G.ML" "theta.C.ML" "theta.F.tau" "theta.G.tau" "theta.C.tau" "theta.F.new" "theta.G.new" "theta.C.new" "loglik.Fr" "loglik.Gu" "loglik.Cl" "time.Frank" "time.Gumbel" "time.Clayton" "L.real.left" "data.time.part" "p.F" "p.G" "p.C"
-145.560693634987 -220.10379660603 -261.67987416022 -349.485336385477 -154.309440664324 -260.754171087478 -283.112396555102 -364.372493103289 -173.613153868603 -297.099988798371 -318.861555112383 -357.954776221401 -159.240374986481 -283.934677667509 -299.866176693256 -406.45329517661 -196.726766337921 -335.463960550732 -381.616592136558 -486.69007178604 -163.947247581748 -279.828174996592 -286.991903200136 -418.781419795319 -151.407513157259 -257.117048800761 -303.490807081287 -333.766100148168 -148.014105318489 -211.198871310317 -248.420937351756 -297.03926681383 -149.932503147392 -228.533139250301 -258.100140930088 -275.199726684736 3.17120291484785 1.44703828082765 0.818512555210823 3.04223882286062 1.45121263395375 0.902425267907501 3.0613708584851 1.45109795392281 0.897102133785385 29.1577088380597 28.7617892838259 31.5787941922586 43.5 133.610000000001 39.1900000000023 7.93000000000042 2006 0.148351648351651 0.0274725274725625 0.0634365634365633
-176.222163658227 -266.896314038319 -301.230715503737 -371.06264717617 -181.800373166371 -249.965791232662 -267.32332950349 -297.772620536618 -172.583971451036 -273.053476689692 -315.265676024895 -362.802734706999 -185.342119565869 -274.504845562702 -327.143485133713 -443.064071423657 -170.88731115122 -290.227218875805 -323.419840245033 -434.873900371211 -179.866666118434 -308.653949681425 -368.196048809086 -408.370447556715 -178.654728061472 -253.019421223911 -269.668538291336 -301.900053466141 -185.203625402391 -247.267238605516 -260.398620459854 -335.400095016966 -173.608029784778 -256.678701800292 -301.941034754397 -349.546905225375 3.19598927692903 1.45850153141224 0.819930716033598 3.05120826437751 1.45285149632976 0.905702992659514 3.07398849362513 1.45306880537139 0.898805222161626 29.3953973316971 29.6245199981731 31.6154080281463 44.5799999999945 97.010000000002 46.6099999999933 176.640000000001 2006 0.157342657342659 0.038461538461537 0.0804195804195808
-140.233505739947 -234.260911710688 -244.304089298098 -321.03058311176 -153.849260956698 -262.174749656051 -290.914609034831 -356.933522385769 -155.202578001713 -226.951098379701 -233.478660867355 -342.780808698324 -174.436808654935 -293.346733806348 -335.115837216597 -386.04891166105 -164.114243638784 -259.758353289181 -325.162802297498 -357.28457457983 -155.151995316709 -263.548394614077 -289.046857236001 -310.956451743714 -160.400151880559 -264.303865574482 -291.64126810135 -322.976437299158 -161.455467974692 -239.518645371213 -260.47297353651 -288.316972978861 -170.645497949124 -241.978458740433 -266.827217819466 -340.495177608334 3.2182571352668 1.46093506370186 0.823226541190075 3.06468451927427 1.45531674208145 0.910633484162896 3.08792752758882 1.45548231699434 0.903866213353312 29.6414717322379 29.7743566313601 31.7857834605971 54.3099999999977 102.949999999997 63.739999999998 77.4999999999981 2006 0.151348651348651 0.0294705294705251 0.0774225774225772
-177.21033417371 -242.180872704992 -271.037218860494 -341.484986390921 -147.680480641738 -240.260978667394 -285.600221371218 -410.492152011712 -162.390635183746 -253.607691014202 -295.314392186804 -342.236465550953 -182.613555490116 -294.764947635118 -315.996430887379 -396.837820668494 -179.377281076004 -295.740243969846 -339.147542275072 -459.411951898537 -186.901260054099 -309.211724664712 -341.969487509561 -442.874015956651 -156.318049189407 -248.80806552964 -269.94810966879 -313.728987896301 -165.234243338248 -235.141448754386 -245.518177274612 -251.146063323936 -155.545011069368 -227.504006977603 -258.596663334524 -280.374369850136 3.26476135705306 1.47409060101929 0.828738810500808 3.11885796292358 1.46526195899772 0.930523917995444 3.13787933448591 1.46573381948539 0.926914156440939 30.5694893870282 31.4579747062451 32.1316505579589 47.0499999999956 98.8400000000038 49.510000000002 -14.6800000000002 2006 0.13036963036963 0.053446553446561 0.0354645354645347
-158.060854454193 -236.553313769287 -264.455931354765 -384.690873361514 -136.513252946392 -200.677010904369 -221.138414818241 -263.880257884826 -152.687885772891 -251.068954952885 -266.659346490309 -393.01286937353 -165.432563224542 -288.628447051738 -318.933042106664 -404.154508632103 -163.044283466225 -275.75629039194 -340.89341465246 -378.660091716096 -179.606698125471 -303.321746245885 -368.051835330367 -458.121889411468 -164.324485087305 -235.958858592646 -258.790165609532 -313.617305767367 -157.815651244095 -231.261247642866 -250.499919141525 -300.749382449306 -157.965500465373 -232.815873736217 -245.57066245037 -296.204021446578 3.34143409882716 1.48753212214188 0.840257113445499 3.19406396165849 1.47916067835585 0.958321356711699 3.21268766031167 1.47960810317358 0.954606048357168 31.8290751010193 32.6286112785548 32.8061129582626 60.8600000000006 79.9700000000012 53.5799999999945 63.8800000000014 2006 0.126373626373626 0.0534465534465441 0.0314685314685311
-149.465097814159 -202.98453049358 -239.84985774512 -282.763231379508 -127.376146023371 -216.845177430783 -250.775876400329 -297.651378471434 -140.266885429876 -210.81435949168 -229.354917242345 -293.117395686309 -153.586977668218 -247.370533256939 -297.879698845945 -339.487409756594 -160.620434305092 -262.797880395973 -292.535393083173 -331.47100980065 -165.949858413688 -289.900983868608 -309.119367217774 -361.597625926268 -146.62292866954 -208.737486767898 -232.381792723356 -294.740610669143 -142.526279018227 -216.367063415334 -229.788386566851 -246.329125498194 -142.485946977101 -225.269174703997 -235.219327570694 -288.455687164816 3.33834360708733 1.4865166186152 0.840718381166739 3.18642893485166 1.47774480712166 0.955489614243324 3.20274344760424 1.47820486716503 0.95084602289507 31.7583471306508 32.5630214329477 32.7416007408141 58.5899999999965 79.5999999999985 51.8700000000026 -17.3100000000002 2006 0.10739260739261 0.0524475524475455 0.0404595404595407
-154.405993561704 -227.704866250485 -246.753046774142 -274.381134258768 -143.893334466542 -218.078487712079 -249.488107958877 -306.353463097684 -137.6991320258 -233.765746000815 -269.140408597433 -348.332843937222 -153.667127000021 -274.630997719215 -297.99916974398 -347.943769811158 -152.134975145094 -263.116500440543 -290.357221755562 -431.880341126706 -150.781006033415 -242.248073413999 -263.115159620723 -286.299595573772 -148.285796700179 -231.442841227418 -247.072768645248 -294.694504267682 -141.908889121839 -198.059458791515 -223.786466542297 -290.846684080587 -145.988358450734 -206.167021609937 -232.053307320615 -337.282597814393 3.3996755978034 1.49601131977131 0.850034783110559 3.24082845308295 1.4878565921357 0.975713184271395 3.26471106575071 1.48823540815473 0.972134928094488 32.7341416396626 33.3501516248723 33.2960735517301 49.8899999999994 93.5300000000061 55.8700000000026 -66.9599999999999 2006 0.150349650349652 0.0464535464535396 0.0284715284715289
-147.918734042802 -202.938253614202 -241.253560294208 -263.28313892017 -134.110019678628 -197.632233857403 -210.412850067192 -286.075512138537 -139.377009374054 -213.876566368368 -247.910606199503 -281.566257296809 -141.500660388661 -237.442000452884 -272.573729827444 -356.004087760816 -156.512258654607 -270.960050182678 -337.100138585379 -475.765165179216 -147.449256844153 -235.244610487464 -333.121220900117 -422.142883137511 -142.911087441981 -227.072208188395 -262.249348041595 -316.573553618346 -134.358033549021 -189.977258425812 -226.564605693811 -273.687209618825 -139.625459874364 -210.174843920634 -235.945917160458 -264.003705121966 3.51560517844976 1.51377967411365 0.881451268793459 3.34161149416625 1.50673433535038 1.01346867070076 3.36950958240551 1.5070616163219 1.00931427693445 34.5079254109597 34.8355210365919 34.9108899177477 42.75 75.5900000000038 39.8499999999985 153.2 2006 0.16033966033966 0.0464535464535333 0.031468531468532
-137.913563922923 -238.442930528374 -260.968410229163 -292.687686316325 -142.138145593534 -210.81299167668 -225.777162619704 -313.549414173714 -144.799061593836 -216.328714056474 -235.496400957268 -283.672320393851 -150.460617949747 -236.109292571452 -250.836122844975 -319.175105744157 -159.285608862696 -232.138763619738 -270.138533234994 -296.261452636569 -168.540656635781 -275.361920114251 -358.241382263544 -438.417816542455 -149.820178112541 -223.363690852832 -254.485530658618 -287.751629822435 -155.742169617958 -222.150795595222 -237.747375450981 -294.785707580239 -146.491215526652 -218.180145579544 -236.259599226819 -268.600338173891 3.48631451003361 1.50901952225472 0.867280768832525 3.30421850979619 1.49970856809792 0.999417136195842 3.34087419815567 1.50022480981191 0.996579042391336 33.7928359091929 34.2409582545444 33.6342453972883 40.4099999999962 90.7099999999991 39.3499999999985 -72.3100000000014 2006 0.201298701298702 0.0554445554445456 0.0214785214785208
-156.189017472096 -230.538263726247 -262.544767577537 -303.636528177487 -144.147965435014 -208.694301725442 -245.566300438008 -265.229809047926 -142.964026181252 -205.710989946694 -242.321027701847 -287.0097849351 -160.056754570926 -251.598430366463 -288.501074747894 -312.128491047881 -151.176358866843 -274.728338053883 -301.206952756357 -373.95343347458 -167.721593122241 -283.694237277556 -307.834887073327 -345.654385046869 -152.347299056591 -232.856118208425 -241.697024578707 -286.3467869109 -153.610103639698 -223.784373774415 -251.253578258145 -294.276134164214 -146.854174345384 -206.987360722624 -224.10337536562 -253.245418600014 3.50351532733553 1.51289664206638 0.869524264275733 3.33224312684081 1.50497172938195 1.00994345876389 3.36518008847441 1.50557737955213 1.00748857774137 34.3223013661504 35.1169396580137 33.866421481176 40.5599999999977 74.5899999999965 39.6399999999994 -103.839999999999 2006 0.192307692307692 0.0764235764235703 0.0174825174825173
-147.281578701115 -218.823910896488 -266.862367457922 -281.75649351025 -137.7278781535 -212.160288462878 -259.429929946493 -337.853801409161 -137.006207299312 -217.465959999174 -240.157124348926 -314.170230875409 -144.470391934866 -270.779118603474 -296.449717657712 -357.600792218245 -158.199357945297 -276.477311098669 -316.969445022997 -407.684928909914 -171.576378246311 -290.051072038111 -339.197031712931 -386.311314542494 -140.119812747052 -222.519450871575 -248.191157783492 -291.695241822587 -138.089989267845 -217.709512463179 -232.832867509671 -249.827044882337 -138.92231174788 -221.299501972776 -247.926376666485 -320.923029980106 3.45005961192411 1.50643359241564 0.850258377711335 3.30732642448327 1.5002915451895 1.00058309037901 3.33734174511893 1.5008468451635 0.998255385038001 33.6797690508236 34.6916275103706 33.0239431122508 49.5799999999945 77.5999999999985 47.0299999999988 86.049999999999 2006 0.210289710289708 0.0904095904095925 0.0154845154845153
-156.633385607133 -229.29277937702 -289.302982077486 -321.313887686682 -153.598085557162 -233.938840035132 -263.520181181087 -297.831896534266 -151.639702165696 -257.509414968287 -291.280566246029 -331.41842190571 -181.64611542933 -281.603331932722 -323.41228172158 -358.259365168263 -179.668506148279 -290.873757194355 -339.360247571081 -376.112568348198 -172.908246673549 -294.044920582275 -334.690718722947 -389.924459830308 -167.265470664572 -259.190502000897 -287.372816965694 -340.199822898342 -163.286824757355 -237.255513319446 -252.258660638364 -330.544891431426 -181.852571239742 -249.987898140938 -266.192309418301 -311.851325784699 3.47289292470487 1.509109121311 0.847125718120887 3.34239280010233 1.50688140556369 1.01376281112738 3.37700597001439 1.50705610654887 1.01168192834758 34.307765843789 35.0914064612217 33.2375722806353 40.6500000000015 73.3600000000006 40.6399999999994 152.55 2006 0.265234765234767 0.0784215784215729 0.0124875124875124
-155.928278495399 -231.731235566367 -271.958536382477 -393.860176215948 -162.939109998482 -232.227526277688 -263.548441977457 -319.608725557559 -167.34203989059 -251.390785652353 -281.154272952981 -349.135198848546 -183.604372451233 -279.912346148935 -307.133563827546 -374.805230251047 -176.942808685166 -257.068496067564 -291.274102858054 -355.091589505005 -169.134918638158 -268.501905038382 -303.632290519797 -372.061003024375 -173.49205655768 -240.813782886133 -257.905952183682 -310.919462017073 -180.553438678976 -264.290731731919 -282.470936784298 -309.892111132548 -169.946319666198 -245.021908162534 -286.981367409735 -321.003666289447 3.4531842033392 1.50565014539347 0.846112664228294 3.34239280010233 1.50688140556369 1.01376281112738 3.37609508010795 1.50680083858951 1.01133431249597 34.216835004457 34.906029012316 33.2931212140122 43.3899999999994 80.4499999999971 39.6899999999951 48.9299999999997 2006 0.304195804195807 0.0654345654344073 0.0144855144855147
-165.279816909097 -231.244447102115 -261.244946764056 -309.478439622384 -160.153491502287 -248.224211743901 -300.391142789416 -349.851346651534 -153.286938781467 -260.744257507839 -289.271510729757 -360.373148926044 -178.420876934801 -288.957459255476 -344.559126220782 -426.875521642878 -188.613082438297 -287.579908298658 -388.684631991362 -518.985326137891 -187.961567462911 -306.07622232355 -352.50157830974 -518.347333506119 -164.280023781883 -249.082829932089 -267.001725131412 -287.884530837522 -158.87559533668 -214.918753801699 -242.702935833765 -266.970278651297 -158.762103431125 -227.799385116983 -264.572025414796 -295.703601454253 3.46551906251871 1.50808361702213 0.847475018824849 3.36117244349316 1.51041972409745 1.02083944819489 3.38759788597366 1.51023652289324 1.01971370514704 34.6254204495631 35.4827449574467 33.4755336931407 40.9300000000003 73.5299999999988 42.2799999999988 28.6600000000015 2006 0.253246753246753 0.0784215784215647 0.00649350649350696
-145.070955047198 -231.30015991393 -266.813648911651 -328.830041097408 -151.695339388674 -224.879256859769 -261.591787841688 -366.025310215354 -148.754836290679 -230.421649120538 -264.522823723369 -351.118070754489 -173.329574606394 -276.158837265704 -322.069174388431 -348.967566293264 -171.475679315911 -245.31047731086 -309.619474418698 -357.217269536069 -178.650438957223 -289.682314523652 -310.535765608981 -356.576216709917 -154.348772226815 -231.631844636614 -243.256379816994 -352.125196064672 -166.364409230205 -240.82513436287 -257.376612177719 -292.843188529047 -155.250428312901 -246.768716537408 -290.029244042096 -333.395549251174 3.47972743449394 1.51056514889733 0.848994568420222 3.36117244349316 1.51041972409745 1.02083944819489 3.39320953147089 1.51043170965788 1.01835018669966 34.8393930919608 35.6526121628873 33.6520906218669 64.9700000000012 99.9500000000044 64.0500000000029 -24.2100000000007 2006 0.270229770229768 0.0824175824171378 0.0144855144855141
-152.770006760454 -212.677409153438 -219.250907035688 -283.66318177494 -164.784402493567 -252.730235203632 -279.43214848141 -384.285688792468 -146.532151227022 -225.635985466045 -251.510979704197 -312.551636920438 -150.320088171741 -278.990334477579 -313.521400233505 -373.650411130533 -166.936757040511 -273.867011781397 -327.923450533625 -365.302518713635 -190.425826926442 -295.368831183484 -354.640157025724 -417.50834293283 -154.340777710727 -214.505128739349 -238.998728483729 -290.760309469861 -160.110618370653 -238.753569027099 -259.266558508587 -276.505783623456 -138.774966151425 -190.850273148161 -196.78924485992 -227.065075582932 3.46928434030143 1.50878722450498 0.846959572375871 3.34864667416386 1.50805900166064 1.01611800332129 3.37594380840977 1.50811174507344 1.0146815930685 34.522680266965 35.4189610628487 33.45639904203 41.9300000000003 83.7300000000032 39.9300000000003 -13.5899999999995 2006 0.22627372627373 0.0724275724275351 0.00849150849150882
-139.041995504464 -239.919148529411 -256.067028961897 -312.558353346598 -157.829631584695 -225.397192580069 -243.876579575802 -376.2305737288 -160.000034958318 -243.577115337856 -265.648269282027 -312.214764162031 -160.334186893831 -252.357443346616 -321.761892052443 -484.295211598719 -147.776190991876 -259.409788833993 -321.144798731623 -405.281702077934 -167.338432613316 -243.993369385081 -283.231856008496 -353.373091374714 -163.392867830845 -227.8877920284 -245.096677685547 -279.52791684878 -148.107190939653 -227.242112856802 -248.930368106358 -276.815505825062 -145.375877413271 -217.23347195699 -243.914957286899 -283.017267174059 3.45937069045151 1.50879314737175 0.842885534895216 3.33848720749295 1.50614634146341 1.01229268292683 3.36632301450788 1.50643587717467 1.01000797114019 34.3306008376985 35.4254507213773 33.1732244699471 40.4399999999951 74.3300000000017 39.9800000000032 49.75 2006 0.230269730269729 0.109390609390609 0.0134865134865141
-141.114816808829 -197.083902906561 -217.683231747632 -312.641405353607 -137.890059643502 -221.923006641372 -236.013991877197 -276.577590435507 -144.840478606938 -244.438678390719 -271.804128452983 -314.703160566316 -176.071316768236 -267.37229139955 -305.439196536583 -372.469858403876 -174.541690099433 -272.390205773646 -326.47859631417 -415.77725816995 -147.495438112612 -254.746030289065 -323.645255598953 -415.655690376877 -158.546614907057 -230.709882526824 -264.574225350714 -306.927954432923 -150.074449493964 -223.687201738107 -243.348560895439 -316.072167543807 -142.931572563288 -205.877631223115 -239.615644916474 -270.796176496137 3.4583615864961 1.50808672590176 0.838982444254848 3.31276883283362 1.50131284644559 1.00262569289118 3.3403310973881 1.50221625594349 1.00041871601147 34.0771416600304 35.2481373675681 32.8711428344506 40.7799999999988 73.75 46.1100000000006 177.419999999999 2006 0.189310689310689 0.133366633366657 0.0134865134865138
-150.885425707913 -222.040145005311 -261.943533901044 -299.644506114667 -134.165635511412 -208.827446099302 -220.363172384643 -241.581715869024 -148.392805655511 -210.193897790364 -219.399931978591 -250.997147972281 -152.125046033404 -276.825996371687 -312.880840604707 -349.698841896718 -164.620087282196 -259.419990788758 -310.970349802901 -399.444128519357 -162.470493574646 -253.302384227204 -338.738212512049 -429.093838034127 -148.383699735906 -218.036898950627 -259.938031715243 -272.103590849114 -140.03493178168 -206.985593423075 -214.916734765327 -232.251336997122 -138.33753839625 -206.323715393452 -217.634894203832 -246.943998113995 3.54429948149066 1.52737909945225 0.879503694956235 3.39180591198217 1.51620506776665 1.03241013553329 3.40909664139197 1.5173046103451 1.03065346813406 35.6043916917022 37.0079685635696 35.2261363622621 40.4599999999991 73.2200000000012 39.4100000000035 44.9899999999982 2006 0.113386613386612 0.0984015984015918 0.0114885114885123
-148.982093758311 -250.055557693346 -301.509635772848 -337.249028670925 -155.126983121307 -236.630009187967 -258.727333550781 -288.486359967948 -138.785516768943 -208.345315235796 -247.872711688217 -257.960957982146 -165.729152924165 -279.108547333205 -313.968510986245 -395.05250209385 -168.592651538621 -310.25185852827 -331.858603989234 -357.605357100311 -176.118575348992 -285.239226258391 -316.950903339531 -406.820491045735 -145.038326718699 -206.606800543041 -220.609780291852 -292.100538310111 -141.543235558167 -191.727968580063 -221.9738928858 -273.682375621744 -153.920602059959 -212.057792958838 -245.285881697664 -274.283629993386 3.62256639525162 1.53303261654909 0.912689572257596 3.47421525635119 1.53185155784878 1.06370311569756 3.48777582499193 1.53193473930569 1.06226992023035 37.2064803713517 38.1467733992906 37.046978487267 40.4400000000023 73 39.3300000000017 -5.94000000000194 2006 0.0914085914085943 0.0704295704294952 0.00949050949050946
-140.286148608695 -221.046035297457 -247.753241522562 -295.48124076096 -142.283178305548 -195.071526344887 -220.826944294404 -258.66375531218 -148.357938869439 -223.674646958372 -258.843900056834 -297.769651304273 -148.21366000979 -223.726147141619 -293.232724613763 -421.040871308275 -154.798057095387 -254.44375316626 -290.028963359517 -348.317616132636 -149.881800032551 -254.77925413224 -282.854122992921 -357.890859527982 -145.402710954462 -205.990320973084 -214.476655452971 -253.449390197619 -139.520709812538 -206.407230760592 -216.956895155519 -271.242431995104 -129.606017060833 -219.652809634322 -235.227570201322 -264.508286168078 3.62546677674543 1.53396349529497 0.910811779756332 3.45192363265322 1.52760736196319 1.05521472392638 3.46848044610058 1.52805502170334 1.05413278378525 37.1465174768273 38.1390056158382 36.9851248993044 41.4499999999971 82.0800000000017 39.3799999999974 6.180000000001 2006 0.0954045954045933 0.07042957042957 0.00749250749250855
-131.017891588152 -191.74219594095 -213.145579589994 -249.834601400626 -136.793699231123 -232.907139985089 -275.91651133863 -300.206674858533 -136.773975269762 -206.499132583127 -241.76662450946 -257.237975935249 -147.858455557326 -256.322815315745 -301.558908760455 -335.374473182708 -147.916327100657 -224.246539721896 -255.896404110494 -329.66392152623 -160.257014010972 -261.767088799216 -298.441063067857 -428.938650068253 -136.5833229857 -205.075296909495 -221.798611106463 -280.290097309481 -132.559804408618 -199.663010897402 -230.935437411009 -282.77328754937 -141.036185008136 -180.733554089801 -202.319026346465 -232.398849103555 3.60330777862557 1.53325791690237 0.905930230167403 3.40599359561362 1.51889020070838 1.03778040141677 3.42264998768605 1.52005999977912 1.03613392075681 36.326090861442 37.470724680918 36.5096146125478 40.4199999999983 78.6900000000023 39.5299999999988 42.6700000000019 2006 0.0844155844155864 0.0814185814185922 0.0124875124875119
-126.785393402799 -204.253280832232 -260.771389968627 -331.586181520476 -122.832633024879 -191.331106194494 -216.107522177603 -263.937004090591 -149.449768142074 -211.740696253791 -236.882684699309 -329.133907978003 -154.66185377645 -244.6716772411 -270.85153080086 -352.514371867351 -141.689026978606 -252.564197416845 -286.853154259115 -350.994375634262 -151.14926784254 -223.76158527638 -270.010744171415 -309.2099979956 -137.235648667246 -220.54436323145 -230.561932551277 -273.602810385649 -130.10400264302 -194.207000817489 -234.443448028975 -278.252004124454 -145.127402146983 -199.361719013271 -211.879454581416 -256.758914206152 3.61467103424798 1.53446835842641 0.907073369755641 3.40441564283862 1.51859138304151 1.03718276608302 3.42741560823255 1.51993164719738 1.03594796162237 36.42541743584 37.5272360902917 36.5730219754099 43.5699999999997 101.279999999999 59.8400000000038 -13.3000000000002 2006 0.109390609390609 0.084415584415583 0.00949050949050887
-127.381019039788 -210.76937850854 -232.236457156907 -261.461096959534 -133.596394468724 -187.498735620221 -202.913684139081 -254.324937870323 -123.433713129812 -179.440138223577 -199.940528133513 -283.785399045135 -146.749722131077 -215.82967260884 -261.505543857007 -314.141831839984 -152.441216744031 -266.110629376723 -294.333228542542 -335.384601904254 -139.224527400952 -248.952030552409 -291.958434637451 -348.808936924896 -139.905109599874 -186.756839549283 -206.101023058217 -222.345689338466 -147.007918547694 -217.68626223111 -238.672290653697 -274.845515792335 -140.067969517394 -208.805961376015 -222.409406543875 -245.560154144552 3.63829284011096 1.53717086800777 0.91140743994341 3.42970946182976 1.52338661930136 1.04677323860272 3.44856739962641 1.52432989705999 1.04589423991013 36.8403872813139 37.7629534525569 36.867460859192 49.0900000000038 129.370000000003 46.8199999999997 136.400000000001 2006 0.0904095904095903 0.0684315684315707 0.00649350649350689
-124.673770912486 -196.266991464926 -216.795832339272 -271.029875303433 -131.273259067958 -181.467748264384 -221.690595917398 -240.424534077496 -131.232411074664 -198.464426151287 -240.775361087327 -331.144785526541 -144.796138592831 -221.701725672263 -233.362795226267 -365.063517913794 -134.990011593591 -222.197100502585 -280.506608348302 -322.691974268125 -135.460368345852 -243.909145355462 -258.654559469407 -318.383555415024 -132.123680570723 -178.87109419838 -198.635493245322 -221.889030012965 -128.448988438926 -197.843273158623 -215.611622818229 -249.850852973705 -131.504952461912 -184.253450576574 -211.876196797727 -234.257204603187 3.62093814761052 1.53340886888762 0.901488753557001 3.36901336293854 1.51189893252375 1.0237978650475 3.39908829977001 1.51416596377888 1.02239271541499 36.0484227817381 37.0962947850559 35.5917329574979 40.510000000002 73.8499999999985 39.5500000000029 26.2099999999997 2006 0.11938061938062 0.105394605394603 0.011488511488512
-127.644528740791 -203.457928250781 -224.789123701367 -260.048353280683 -136.060843066349 -203.203793842579 -231.765344739956 -305.674427586876 -137.662044681463 -209.921795767307 -227.320119963514 -265.374829551918 -129.885285982523 -212.876113263291 -244.926077326133 -334.911510857003 -129.74445698019 -197.33080207616 -242.107286666296 -351.562225244508 -146.423938962749 -247.691638524845 -271.678604719528 -318.61648665988 -137.374689142876 -194.248627860984 -222.59374288438 -270.769976363624 -139.623045345337 -206.397029381697 -219.324299432814 -292.573590393338 -125.324385033058 -177.461751355928 -198.826019039974 -219.049700142426 3.66257836216738 1.5449075887142 0.90623027836298 3.420212610662 1.52158486102898 1.04316972205795 3.44575665340307 1.52511472440991 1.04255411017321 36.8727817590546 38.4802224324778 35.8804771486129 40.5600000000049 73.6699999999983 39.0699999999997 32.9500000000006 2006 0.105394605394606 0.151348651348649 0.00449550449550482
